age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
17,4,225327,1,10,4,10,3,4,0,15,1,21,39,0
27,4,93483,9,13,4,13,1,4,1,0,0,60,39,0
54,6,264733,15,10,2,10,0,4,1,33,2,40,39,1
56,0,311419,15,10,2,1,0,4,1,3972,1,21,39,1
52,6,428507,9,13,3,4,1,4,1,7,0,50,39,1
41,4,435181,9,13,2,3,0,4,1,35,0,40,39,1
31,2,237661,11,9,2,1,0,2,1,5,0,40,39,0
27,4,436900,15,10,2,12,0,4,1,23,0,31,39,0
59,4,301891,9,7,2,1,0,4,1,3245,0,40,26,0
31,6,182559,15,10,2,3,0,4,1,4098,1,45,39,1
35,7,78905,11,9,0,1,1,4,0,1,0,30,39,0
28,4,46267,9,13,5,10,1,3,1,17,1,40,12,1
50,6,53860,8,11,2,13,0,4,1,15480,1,40,39,1
18,0,206103,1,7,4,0,3,2,0,15,0,40,39,0
25,7,210891,12,14,2,10,0,4,1,6,1,48,39,0
61,0,161720,3,3,6,0,4,4,0,33,0,13,39,0
52,4,304933,11,9,2,7,0,4,1,15265,1,59,39,0
45,4,152835,11,9,4,12,1,4,0,0,1,64,39,0
26,2,438388,12,14,2,10,0,4,1,15136,0,40,39,1
57,4,370092,11,9,2,1,5,4,0,0,2,40,39,1
25,4,370686,15,10,2,12,1,4,1,6,1,40,39,0
27,4,205666,12,13,2,13,0,4,1,28,1,40,39,1
29,4,178785,11,9,5,7,4,4,0,10,1,40,39,0
27,4,330227,9,13,2,4,5,4,1,4,0,40,39,1
29,2,196428,15,10,2,7,0,4,1,6,1,40,39,0
43,4,145785,9,13,2,3,0,4,1,4412,1,40,39,1
48,4,368954,15,10,2,3,0,4,1,29,1,40,39,0
20,4,494366,8,11,2,3,0,4,1,14,0,71,39,1
66,2,220960,5,4,2,10,3,4,1,46,0,40,26,0
24,4,118640,11,9,4,12,1,4,1,1,0,42,39,0
21,4,235458,15,10,2,13,0,2,1,26,1,36,39,1
38,4,36903,11,9,5,4,1,4,1,23,0,58,39,0
29,4,108209,9,13,4,10,1,4,1,25,0,40,39,0
57,4,116204,2,4,4,7,2,4,1,9,0,40,39,0
64,6,290877,9,13,2,12,5,4,1,6,0,21,10,0
58,7,182480,12,14,2,10,5,4,0,3991,1,35,39,1
33,4,143271,15,10,2,7,5,4,1,0,0,40,39,0
28,2,176925,9,13,2,10,0,4,1,38,1,60,39,1
62,0,38293,3,6,6,3,1,4,0,14735,1,12,39,0
23,0,222558,15,10,0,0,4,4,0,3612,0,25,39,0
20,0,306203,15,10,4,0,3,4,0,0,1,26,39,0
62,5,241363,12,14,2,4,0,4,1,7597,1,42,39,1
34,6,288066,11,9,4,12,1,2,0,30,1,59,39,0
52,4,364443,15,10,2,10,0,4,1,43,1,68,39,1
39,2,263564,9,13,2,10,5,4,0,15097,0,20,39,1
30,2,331186,11,9,2,10,5,4,0,4134,1,40,39,0
17,4,168975,15,10,4,12,1,4,0,0,1,25,39,0
48,1,115698,11,9,0,1,1,4,0,13,2109,40,39,0
51,4,194563,3,3,1,8,5,2,0,17,0,40,10,0
36,1,165250,11,9,2,1,0,2,1,5,0,40,39,0
51,5,228151,12,14,2,4,0,4,1,7671,0,60,39,1
45,6,199748,15,10,4,12,3,4,0,0,1,25,39,0
59,4,202462,11,9,2,7,0,4,1,0,0,66,39,0
30,4,120547,1,6,4,7,1,4,1,19,1,40,39,0
24,4,154588,11,9,4,3,1,4,1,11,1,62,39,0
63,6,221119,12,14,2,10,0,4,1,6,1,52,39,0
26,2,192360,15,10,4,1,1,2,1,25,1,36,39,0
47,0,179295,11,9,2,1,5,4,1,9,0,40,39,1
53,1,379906,15,10,0,1,1,4,0,47,2017,49,39,0
19,4,173949,11,9,4,14,1,4,1,0,0,60,39,0
50,6,236529,11,9,0,1,1,4,0,3,1769,60,39,0
26,4,124969,11,9,2,7,0,3,1,32,0,40,39,0
52,5,179351,9,13,2,4,0,4,1,20,2,50,39,1
29,4,193471,9,13,2,3,0,2,1,0,1,60,39,1
29,0,204209,15,7,2,0,0,4,0,14,0,25,39,0
56,5,130308,12,3,4,4,3,4,1,0,1,55,39,0
42,4,141554,13,14,2,10,5,4,0,0,1,40,39,1
45,4,422500,9,13,4,3,0,4,1,6,0,25,39,0
21,0,765913,15,10,4,0,3,4,0,29,0,15,39,0
30,4,150240,7,11,5,3,1,4,1,24,2,40,2,0
26,4,361293,8,11,4,10,1,2,0,10,0,25,39,0
21,4,111241,11,9,2,14,0,4,1,16,0,60,39,0
19,4,160064,15,10,4,12,3,2,1,13,1,14,39,0
69,0,31017,4,6,2,0,2,4,1,10,0,10,39,0
44,2,121571,11,9,0,8,4,2,0,4,1786,40,39,0
41,1,204625,15,10,3,1,2,2,0,0,1,37,39,0
37,4,139130,9,13,2,3,0,4,1,0,1,40,39,1
40,4,277746,15,10,4,0,2,4,0,27,0,40,39,0
30,6,184088,9,13,2,12,0,4,1,11,1,45,39,0
58,4,273104,6,3,5,10,4,2,0,3948,0,40,39,0
52,7,83461,11,9,2,1,0,4,1,23,0,59,39,0
60,6,163280,12,14,6,4,1,1,1,10,1,11,39,0
22,0,304903,11,9,0,0,4,2,0,0,0,40,39,0
55,4,189416,15,10,2,12,0,4,1,12,1,55,39,1
30,1,173992,12,14,2,10,0,4,0,15563,2,45,39,1
29,4,87224,9,13,2,10,0,3,1,6,1,40,39,0
32,4,113972,11,9,2,7,0,4,1,18,0,40,39,0
55,4,115953,5,3,2,10,0,1,1,3,0,11,31,0
41,1,251969,11,9,0,3,1,4,1,0,2,43,39,0
17,4,204835,7,9,4,8,3,4,1,31,1,20,39,0
40,7,169554,15,10,0,10,1,4,0,0,0,55,39,0
46,6,212154,9,13,2,10,0,4,1,23,1,50,39,1
39,4,373676,9,13,2,3,0,4,1,3186,1,40,10,0
48,4,204406,15,10,5,7,1,4,0,3735,1,40,39,0
53,2,295386,9,13,0,10,4,4,0,0,0,40,39,1
53,2,353902,15,10,0,10,4,3,1,42,1,36,39,1
24,4,171275,11,9,2,10,0,4,1,0,0,71,39,1
48,2,54916,11,9,0,1,4,4,0,12,0,40,39,0
19,4,109048,7,12,4,12,3,4,1,18,1,14,39,0
28,6,285589,9,13,2,13,0,4,1,25,0,40,39,1
21,4,78699,9,7,4,1,1,4,1,8,0,40,39,0
44,4,140631,15,10,2,3,0,4,1,12,1,45,39,1
48,4,240307,12,15,2,14,0,4,1,15249,1,45,39,1
31,2,154441,11,9,2,1,4,4,0,22,0,40,39,0
32,4,67862,11,9,1,8,5,2,0,0,0,25,0,0
25,4,170346,7,12,4,12,3,4,1,12,0,21,39,0
20,6,97403,11,9,2,12,0,4,1,8,1,40,39,0
19,4,149027,15,10,4,14,3,4,0,67,0,15,39,0
52,4,199579,15,10,0,12,4,2,0,24,0,31,39,0
30,4,224574,15,10,2,12,5,4,0,0,0,25,31,0
19,4,184042,11,9,4,10,1,4,1,38,1,40,39,0
23,4,86989,7,12,4,12,2,0,1,14,1,40,39,0
21,4,201408,11,9,4,3,3,4,1,7,0,40,39,0
47,6,312423,8,11,0,3,1,4,1,4,0,57,39,0
22,0,143500,12,14,2,3,0,4,1,36,0,45,39,1
29,4,108668,15,10,0,12,4,4,0,0,2,40,39,0
46,0,180922,7,12,5,12,1,4,0,3,0,54,39,0
56,4,187959,12,14,2,10,0,1,0,15,0,42,39,1
54,4,88988,11,9,5,10,4,2,0,47,1,40,39,1
63,2,173324,9,13,2,3,0,1,1,25,0,40,39,1
54,4,234668,15,10,2,10,5,4,1,5,1,59,39,0
35,6,66474,11,9,0,8,4,4,0,7,0,55,39,0
22,4,168991,9,13,4,10,2,1,1,32,1,40,22,0
20,0,777948,15,10,4,0,2,2,1,21,1,36,39,0
60,6,189085,12,14,0,4,1,4,0,0,0,57,39,1
38,4,160713,3,4,5,4,1,4,0,0,1,40,21,0
32,2,107001,11,9,0,1,4,4,0,20,1,40,39,0
42,1,399767,8,11,0,10,4,4,0,34,0,40,39,1
35,7,165262,9,13,6,7,4,4,0,44,1,40,39,0
26,2,182107,7,12,4,10,4,4,0,17,1844,31,39,0
46,7,121254,11,9,2,10,5,4,0,38,1,59,39,1
45,6,181316,12,14,2,4,0,4,1,3696,0,45,39,1
52,6,190978,15,10,2,12,0,4,1,5,0,65,39,0
22,4,130559,11,6,4,8,3,4,0,27,0,25,39,0
21,4,196670,15,10,2,10,0,1,1,18,0,52,21,1
30,6,180444,11,9,2,1,0,4,1,20,1,40,39,0
25,4,182633,8,13,5,7,1,2,1,4,0,40,39,0
36,2,197548,1,7,0,8,4,4,0,8,0,40,39,0
40,2,245144,15,10,5,7,4,4,0,3417,0,40,39,0
49,4,74529,11,9,2,10,5,1,0,38,0,40,20,0
48,7,251872,15,10,2,10,0,4,1,0,1,14,39,1
34,4,143239,9,13,2,7,0,4,1,7675,1,40,39,1
68,6,63662,15,10,2,12,0,4,1,10,1,65,39,0
63,6,178143,9,13,6,3,1,4,0,4293,0,40,39,0
35,6,46683,9,13,2,10,0,4,1,22,1,40,39,0
34,4,190558,12,14,2,10,0,4,1,7634,1,58,39,1
66,0,205712,1,6,3,0,4,4,0,0,1,16,26,0
29,4,136033,3,7,4,7,2,0,1,34,0,40,39,0
24,6,106314,15,10,6,12,1,4,0,6,0,59,39,0
43,5,237599,15,10,2,14,0,4,1,8016,0,40,39,0
36,6,392593,5,3,2,8,0,4,1,3821,1,40,39,0
23,2,347811,15,16,2,10,0,4,1,43,0,40,39,1
43,1,85880,11,9,4,1,1,4,1,0,1,40,39,0
23,4,77497,7,12,4,4,1,4,1,20,0,58,39,0
28,2,230586,15,10,0,7,1,2,0,30,0,40,39,0
69,2,209385,12,14,2,4,0,4,1,17,1,50,39,1
32,4,408854,9,13,2,3,0,4,1,3160,0,40,39,0
23,4,407322,15,4,2,10,0,4,1,8,0,40,39,0
50,4,102030,9,13,4,12,2,4,1,0,0,57,39,0
17,0,369637,1,7,4,0,3,4,0,0,0,40,39,0
20,4,191901,11,9,4,8,2,4,1,7,0,13,37,0
62,4,114209,11,9,3,8,1,4,0,19,0,58,39,0
64,0,215647,11,9,2,1,0,4,1,18,0,60,39,0
62,4,368899,7,12,2,8,5,4,0,27,1,25,39,1
26,4,332552,9,13,4,10,1,4,1,13,0,40,39,1
32,4,86888,11,9,4,12,1,4,0,22,0,55,39,0
36,4,160573,11,13,2,1,5,4,0,3,0,40,39,1
39,4,374965,11,9,3,7,1,4,1,0,0,56,2,0
76,4,114690,9,13,6,1,4,4,0,3,1,61,12,0
17,4,158265,11,9,4,12,2,4,1,0,1,59,39,0
39,6,115228,9,13,2,3,0,4,1,24,1,66,39,1
48,4,408050,15,10,5,8,4,4,0,9,0,15,39,0
34,2,213442,12,14,2,4,0,4,1,6,1,61,39,1
25,4,414738,4,3,3,3,2,4,1,24,0,24,26,0
22,4,346592,15,10,4,0,1,4,0,15,1,21,39,0
66,6,101843,9,13,6,0,1,4,0,4,1,9,39,0
37,7,104629,9,13,4,10,3,3,0,3,1,40,39,0
38,4,199878,15,10,2,13,0,0,1,4090,1,37,39,1
29,4,175273,15,10,4,3,1,4,1,0,0,45,39,0
23,4,97221,7,10,4,12,1,4,1,7,1,40,39,0
27,4,91449,8,11,4,7,4,1,1,6,1,40,31,1
26,4,359887,15,10,4,12,1,4,0,0,1,40,39,0
79,2,362526,9,13,2,10,0,3,1,15,1,57,39,1
53,4,224651,3,6,0,1,2,4,0,14,0,40,39,0
48,6,232399,12,14,2,4,0,4,1,7740,1,62,39,0
19,6,82110,11,9,6,7,1,1,0,0,1,44,39,0
58,6,220943,5,4,2,4,0,4,1,4504,1,14,39,1
62,0,97778,15,12,0,1,1,4,1,0,0,57,39,0
17,4,91219,11,9,4,12,1,4,1,0,0,45,39,0
46,4,167436,11,9,3,14,1,4,1,0,2,40,39,0
25,2,38653,11,9,0,1,1,4,1,16,1,40,39,0
37,4,154244,11,9,5,1,4,4,1,43,0,47,39,1
32,1,103717,9,13,2,1,0,4,1,0,0,40,39,0
35,4,114469,1,7,6,8,4,2,0,47,1,11,39,0
49,5,234081,15,10,4,4,1,0,1,0,0,56,39,0
17,6,164646,11,9,4,12,1,4,1,0,0,50,39,0
28,6,90633,11,9,2,7,0,4,1,0,0,60,39,0
63,4,124986,5,4,3,8,3,3,0,4,0,24,26,0
36,6,226441,11,9,2,10,0,4,1,18,1,45,39,1
33,4,129313,11,9,4,14,1,4,1,15,0,40,39,0
57,5,219472,9,13,2,4,0,4,1,14908,2,56,39,1
40,4,415388,14,16,2,10,0,1,1,13,0,54,21,1
23,0,328995,15,10,0,12,2,0,1,13,1,57,39,1
21,4,222644,9,13,4,12,2,4,1,21,1,45,39,0
44,4,148459,8,11,0,10,1,4,1,0,2,40,39,1
64,4,184588,11,9,2,1,0,4,1,24,0,62,39,0
24,0,218977,15,10,2,0,3,4,1,3,0,15,39,0
61,4,203887,12,15,2,13,0,4,1,7805,1,45,39,1
25,4,60344,11,9,4,8,4,1,0,7,0,30,36,0
33,4,232739,15,10,0,4,1,4,0,11,1,57,39,0
53,6,84498,11,9,6,12,4,4,0,16,1,53,39,0
41,7,119902,9,13,2,4,0,4,1,18,0,40,39,0
40,1,265066,3,4,2,7,0,3,1,0,1,20,11,0
24,4,157145,11,9,4,6,1,3,1,2,0,40,8,0
39,4,158479,11,9,2,1,0,4,1,33,0,60,39,0
20,0,62601,11,9,4,0,1,4,1,0,0,40,39,0
34,0,176267,15,12,4,1,2,4,0,4,0,40,39,0
44,0,281318,15,10,0,8,1,4,0,0,1,40,39,0
18,4,151262,11,9,4,3,1,4,1,11,0,40,39,1
46,4,204746,1,7,4,1,3,4,1,0,1,70,39,0
17,4,172011,11,9,4,8,3,4,1,39,0,26,39,0
25,4,191267,11,9,5,7,4,4,1,59,1,25,39,0
19,0,188337,11,9,4,1,3,2,1,0,0,40,39,0
17,4,158671,7,12,4,8,3,4,1,30,0,26,39,0
21,4,266925,11,9,4,8,3,4,1,10,0,61,39,0
59,0,203100,15,10,2,0,5,4,0,3,0,25,39,0
60,4,206072,12,14,0,13,1,4,1,0,0,50,39,1
33,4,199961,12,14,2,10,0,4,1,15469,1,45,39,1
52,4,143507,12,14,2,10,0,4,1,39,0,40,39,1
51,6,127469,11,9,0,12,1,4,1,4,0,59,39,0
48,2,113404,8,11,0,1,1,4,0,1,1,60,39,0
68,6,182930,9,13,2,12,0,4,1,8,1,50,39,0
27,4,224438,1,7,2,14,0,1,1,6,1,40,39,1
35,4,313785,15,10,2,7,0,4,1,25,0,59,39,0
19,4,44847,11,9,0,14,3,2,1,0,0,40,39,0
21,4,118986,11,9,3,8,1,4,0,38,0,26,39,0
49,6,157155,7,12,0,3,1,4,1,0,0,65,39,1
37,6,289825,15,10,2,3,0,4,1,0,1,73,39,1
41,6,37707,3,9,2,3,0,4,1,1,0,60,39,0
62,4,169114,11,9,6,7,1,4,0,5,0,24,39,0
25,4,288516,15,10,5,3,1,4,1,11,0,40,39,0
52,2,398306,12,14,4,4,0,4,0,0,1,57,39,0
29,4,153979,13,7,2,14,0,2,1,29,0,40,39,0
42,1,26239,9,13,2,4,0,4,1,2,0,40,39,1
18,4,418158,11,9,4,12,3,2,0,16,0,30,39,0
27,4,65836,9,13,4,1,4,4,0,33,0,21,39,0
45,4,304094,8,4,3,7,4,4,0,6,0,40,2,1
48,4,62435,15,10,2,3,0,4,1,19,0,13,39,1
19,0,167094,1,7,5,8,1,4,0,25,0,25,39,0
23,2,116534,12,14,2,10,0,4,1,0,0,54,39,1
26,0,156355,15,10,2,8,5,2,0,12,1,25,39,1
19,0,199446,15,7,4,14,3,4,1,0,0,18,39,0
60,6,196515,7,12,2,3,1,4,1,10,1,45,39,0
54,4,155531,11,14,6,12,1,4,0,25,1917,12,39,0
39,4,211423,9,13,2,3,0,4,1,4,0,40,39,1
50,4,112282,11,9,0,3,1,4,1,26,0,58,39,1
19,4,328986,0,7,4,1,2,4,0,19,2,21,32,0
39,7,113204,9,13,0,1,1,4,1,6,1,69,39,1
27,5,222521,11,9,2,12,0,4,1,3416,0,50,39,0
37,1,166846,9,13,4,1,1,2,1,0,1,21,39,1
61,4,394398,13,15,2,10,0,4,1,12,1,40,39,1
28,1,112935,9,13,4,12,1,4,1,20,0,16,39,0
53,4,388314,5,7,2,7,0,4,1,0,0,40,26,0
17,4,107246,11,9,4,6,3,2,1,17,0,40,39,0
58,4,59932,11,9,2,3,0,4,1,18,0,40,39,0
42,2,172148,9,13,4,10,3,4,0,8,1,25,3,0
24,2,88760,11,9,2,3,0,2,1,4,0,65,39,0
22,4,149259,9,10,4,10,1,4,1,25,0,40,39,0
29,0,126977,15,10,4,0,0,4,1,0,1,13,39,1
58,6,107514,11,9,6,12,1,4,0,24,1,20,11,0
21,4,105791,12,6,2,12,3,4,1,33,1,45,39,1
41,4,283787,11,9,1,8,5,4,0,4188,0,59,39,1
34,2,227579,12,12,0,12,3,4,1,36,2,35,39,0
26,6,105756,9,13,0,3,1,4,1,20,0,57,39,1
52,0,79079,11,9,4,1,3,1,0,3417,2,11,39,0
47,6,177622,11,9,2,1,3,4,1,26,1,40,39,0
53,2,75692,11,9,2,8,5,4,0,4,0,25,39,0
30,4,290519,8,11,0,7,2,0,1,9,0,40,39,0
52,6,185144,11,9,0,4,1,4,0,12,0,45,39,0
21,4,158082,15,10,4,12,1,4,0,23,2,36,39,1
31,4,105303,12,14,4,10,1,4,1,26,0,59,39,0
40,6,133007,8,11,0,10,1,4,1,0,1,48,39,1
23,4,78570,11,9,4,8,3,0,1,43,0,59,39,0
60,4,192784,12,15,2,10,5,4,0,54,1,40,26,1
78,6,334117,9,4,2,4,0,4,1,20,1,59,39,0
52,7,134706,1,6,0,8,1,2,0,0,2151,40,21,0
23,4,93628,9,13,4,12,1,4,1,21,0,40,39,0
20,4,163555,11,9,4,3,3,4,1,36,0,40,39,0
20,2,141047,11,9,4,10,1,1,0,10,1,40,39,0
43,4,330418,1,9,2,8,0,4,1,0,0,40,39,0
44,7,50589,9,13,2,10,0,4,1,7,0,40,39,1
36,4,239589,15,10,5,3,4,4,0,1,0,40,39,0
25,4,298025,11,9,4,6,2,4,1,19,2,40,1,0
45,4,215501,15,10,2,0,0,4,1,16,0,15,39,0
64,6,160124,11,9,6,8,2,3,0,16,1,25,39,0
44,4,89010,8,11,0,3,1,4,1,24,0,40,39,0
29,4,68881,3,4,4,8,2,1,0,0,0,11,30,0
25,4,309288,11,9,4,7,3,4,1,17,1,40,39,0
32,4,209104,12,14,4,3,1,4,1,32,0,50,39,1
22,4,100899,9,13,0,12,1,4,0,2,1,36,39,0
29,4,385040,15,10,0,12,0,4,1,0,1,40,39,0
36,0,395496,7,12,0,1,1,4,0,0,0,40,39,0
48,2,215361,12,13,2,10,0,4,1,15339,1,61,39,1
38,5,202330,12,14,0,4,1,4,1,0,1,54,39,0
23,4,381759,9,13,4,7,3,2,1,7,0,40,39,1
37,6,158679,9,13,0,10,1,2,0,29,0,14,39,0
61,2,198992,3,3,6,12,4,4,0,41,0,10,39,1
34,4,391313,9,13,2,3,0,4,1,21,1,40,39,1
48,4,460920,15,10,2,12,0,4,1,31,2,71,39,1
60,2,151425,12,14,2,10,0,4,0,6,0,40,39,0
38,2,210714,8,11,0,10,4,4,0,22,0,40,39,1
17,0,226862,11,9,4,1,3,2,1,19,1,40,39,0
18,4,85823,11,9,4,3,3,4,0,7,0,40,39,0
52,7,100402,11,9,4,12,1,1,0,32,1,52,21,0
17,4,191569,2,4,4,6,3,3,1,42,1,14,23,0
25,6,122995,9,13,2,1,0,4,1,27,1,45,39,1
40,4,50057,11,9,0,4,5,4,1,14632,2,60,39,1
64,4,198656,9,13,2,10,0,4,1,10,0,20,39,1
45,0,190603,15,10,2,0,0,4,1,7,1,40,39,1
51,2,347166,15,10,2,12,0,4,1,7336,0,62,39,1
34,4,54552,9,13,0,13,1,4,1,1,1,40,39,1
59,2,224428,12,14,2,10,0,4,1,34,1,50,39,1
41,1,164007,9,13,2,10,0,1,1,2912,2,45,39,1
51,4,102297,9,13,2,10,5,2,0,23,1,25,39,1
18,4,122132,11,9,4,12,3,4,1,0,1,50,39,0
17,4,193791,11,9,4,8,3,4,0,0,0,16,39,0
34,6,190360,11,9,2,3,0,4,1,24,0,24,39,0
52,6,223654,12,15,2,3,0,4,1,3757,0,40,39,0
60,5,214977,12,14,2,10,0,4,1,8107,2,60,39,1
20,4,358146,15,10,4,10,3,0,1,18,1,40,39,0
24,4,187446,3,4,2,14,0,4,1,18,0,55,39,1
35,4,396861,6,6,4,10,1,4,0,25,1,40,39,0
44,4,630770,15,10,2,12,0,4,1,0,1,10,39,1
42,4,106890,11,9,2,4,0,4,1,31,0,55,39,1
31,4,97272,9,13,4,3,3,4,1,23,0,60,39,0
39,4,216104,12,14,2,3,1,4,1,7507,1,45,39,1
17,4,116531,1,7,4,8,3,3,0,0,0,13,26,0
17,4,183518,0,7,4,8,3,4,0,24,1,40,39,0
24,4,163831,11,9,4,8,3,4,0,42,0,40,39,0
20,4,123809,5,10,4,14,2,4,1,12,0,40,39,0
46,6,153945,15,10,2,4,0,4,1,9,0,73,39,0
20,0,251548,11,9,4,1,2,4,1,23,0,40,39,0
38,4,344503,8,11,2,3,0,4,1,5,0,40,39,1
24,2,222785,11,12,6,10,4,4,0,0,1,36,39,0
39,4,112975,11,9,2,4,0,1,1,0,1775,50,39,0
38,7,122639,11,9,5,10,4,4,0,21,1,40,39,0
40,4,294847,8,11,5,7,4,2,0,14,0,40,39,0
20,6,397126,11,9,2,3,0,4,1,8039,0,40,39,1
34,4,130854,8,11,2,10,0,0,1,7,1,58,39,1
31,4,143139,11,9,4,7,1,0,1,20,1,40,39,0
38,4,120047,11,9,5,8,3,4,0,38,0,40,39,0
55,4,78783,5,4,6,4,1,4,0,34,1,25,39,0
41,3,148732,1,9,2,0,0,4,1,0,1,40,39,0
42,4,142469,15,10,0,12,4,2,0,6,1,36,39,0
53,4,180343,9,13,0,4,1,4,0,0,1,40,39,0
17,4,200477,15,10,4,12,3,4,0,16,0,40,39,0
21,4,50257,9,13,4,3,1,3,1,3352,1,45,39,0
22,1,180385,7,9,4,1,1,4,1,0,0,40,39,0
55,2,197282,15,10,5,12,3,2,0,7482,0,20,39,0
60,2,139065,9,13,2,4,5,4,0,0,0,62,39,0
27,2,115108,9,13,2,10,5,2,0,34,1,40,39,0
25,4,211698,11,9,2,3,0,4,1,0,0,40,39,0
52,6,109514,11,9,5,7,4,2,1,51,0,40,1,0
27,4,169486,11,9,3,10,4,2,0,21,1,40,39,0
26,4,249322,11,4,3,1,2,4,0,3414,0,25,31,0
67,4,199974,12,15,2,10,0,4,1,4212,0,45,26,1
50,1,196606,11,9,2,14,0,4,1,17,0,59,39,0
44,3,103971,11,9,2,0,0,4,1,0,1,40,39,0
18,0,226526,1,6,4,0,4,4,0,10,0,25,39,0
18,4,103097,15,10,4,12,3,4,1,19,0,11,39,0
19,4,219418,7,12,4,14,3,4,1,13,1,36,39,0
23,0,350242,15,10,2,13,0,4,1,0,0,37,39,0
18,4,172651,11,9,4,7,3,4,0,33,0,30,39,0
48,2,55013,15,10,2,13,0,4,1,7,1,40,39,1
64,2,147334,9,13,2,7,0,0,1,15,0,40,39,0
56,2,172387,11,9,6,1,4,4,0,22,1,11,39,0
61,4,295097,5,3,2,7,0,4,1,7,0,40,39,0
17,4,126639,11,9,4,8,3,4,1,18,0,40,39,0
25,0,133758,1,7,5,1,3,2,0,0,0,40,39,0
18,0,156086,15,10,4,1,3,4,0,15,0,11,39,0
52,6,131015,11,9,0,8,1,4,1,0,1,54,39,0
32,4,187929,7,16,2,10,5,4,0,15710,2,36,39,1
35,4,229057,8,11,5,12,4,2,0,0,0,40,39,0
38,5,195775,15,10,2,4,0,4,1,46,0,65,39,1
19,4,163773,11,9,4,14,3,4,1,37,0,40,39,0
46,0,352451,15,10,3,1,4,2,0,0,0,50,39,0
22,7,93355,7,9,2,10,0,4,0,0,0,40,39,1
45,4,409565,12,14,2,10,0,4,1,15680,1,40,39,1
44,4,193573,4,4,5,12,4,2,0,0,1,45,39,0
34,0,355742,8,11,0,1,4,2,0,0,0,40,39,0
40,4,134636,9,13,2,10,5,2,1,4005,0,71,39,1
50,4,77266,11,9,0,8,2,4,0,24,0,54,39,0
17,0,191017,11,9,4,1,3,4,0,2,1,25,39,0
43,0,198451,11,9,4,0,3,4,1,32,1,40,39,0
21,0,432358,11,9,6,1,2,2,1,0,0,40,39,0
59,0,211732,5,3,2,0,0,1,1,43,0,40,26,0
17,4,106979,11,9,4,1,1,4,1,11,1,40,39,0
22,0,254292,15,10,2,12,0,4,1,24,0,59,39,0
46,2,219495,12,16,2,10,5,2,0,15307,1,36,39,1
32,4,126196,15,10,2,13,0,4,1,7650,2,50,39,1
48,1,261256,15,10,0,1,1,4,1,1,1,72,39,0
52,4,390463,8,15,2,3,4,2,1,0,2,40,39,1
18,4,330967,11,9,4,4,1,4,1,31,0,60,39,0
20,4,163286,1,6,4,7,3,4,1,7,0,59,39,0
38,1,415079,9,13,0,4,1,4,1,14354,1,66,39,0
68,5,239635,9,13,2,1,0,4,1,16,2,21,39,1
21,5,152044,7,12,4,4,3,4,1,7404,0,56,39,0
28,6,321428,15,10,4,12,1,4,1,6,0,55,39,0
73,6,397239,12,4,0,3,2,4,1,19,1,58,39,1
21,4,256817,11,9,4,7,1,3,1,5,0,40,10,0
40,0,175721,9,13,4,1,1,4,0,0,0,20,39,0
29,4,205975,9,13,2,1,0,1,1,38,0,40,26,1
55,0,197524,5,6,6,1,1,4,0,41,0,11,39,0
48,4,178021,12,14,2,4,0,4,1,40,1,49,39,1
62,2,176027,9,13,6,10,4,4,0,3,0,20,39,1
22,4,372393,15,10,4,12,1,4,1,0,0,17,39,0
30,5,190291,9,13,4,4,1,4,1,4,1,40,39,1
44,0,222608,9,13,2,0,0,4,1,4,1,40,39,1
41,0,165451,15,10,0,0,5,4,0,3705,0,26,39,1
46,2,427368,3,4,2,7,0,4,1,0,0,40,26,0
52,4,210039,11,9,0,10,1,4,0,7,1,40,39,0
69,4,125944,5,10,0,1,4,2,0,3237,1,40,31,0
77,4,242939,3,3,2,7,0,4,1,3979,0,35,10,0
43,6,81838,11,9,2,12,0,4,1,0,1,57,39,1
41,4,102926,11,9,2,7,0,0,1,3,0,40,39,0
33,7,233013,12,9,5,10,4,4,0,12,0,40,39,0
41,8,266104,9,13,4,1,1,4,0,7286,0,40,39,1
40,4,185630,15,10,2,13,0,4,1,7758,3,45,39,1
64,4,438114,15,10,2,7,0,4,1,48,0,57,39,0
23,1,467158,9,13,0,4,1,2,1,0,1,25,39,1
49,6,30932,11,9,2,3,0,4,1,13,0,59,39,0
20,4,186196,9,13,4,12,1,1,0,0,1,40,2,0
57,2,144121,9,15,2,10,0,4,1,22,0,40,39,1
33,4,106044,15,10,5,4,1,4,0,0,1,62,39,1
46,4,194861,12,10,6,10,4,4,0,0,1,60,39,1
30,4,233418,9,13,4,1,1,4,0,6,0,12,39,0
34,6,223118,13,15,2,10,0,4,1,22,0,40,26,1
22,4,373993,15,10,4,12,3,1,0,11,0,13,0,0
73,6,307156,9,13,2,10,5,1,0,46,2,40,11,1
19,4,339161,1,6,4,3,3,4,1,0,0,40,39,0
28,2,380018,8,11,2,10,4,4,1,0,0,40,39,0
70,6,125692,12,14,2,4,0,4,1,40,1,50,39,1
53,4,375504,15,10,2,8,0,2,1,0,0,36,39,0
45,4,443590,15,10,4,12,1,2,1,1,1,37,39,0
62,6,137209,5,4,2,7,0,4,1,28,1,40,39,0
67,4,107906,11,9,6,12,4,4,0,17,1,11,39,0
30,4,143589,15,10,5,12,4,2,0,0,1,36,39,0
